pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
-0.5892,-0.1237,0.1738,28,23.18052322986,0.032,59.76713837409,0.0385,509389757042934656,0.4718,0.0561,-0.764,0.045,-0.769,0.053,1.053,16.981117,0.002804,17.521746,0.005769,16.292747,0.005059,1.228998,,,1.234,2091.877,215.024,257.25,0.66,1.1537192057030077,0.0017874395054036,0.0,0.060436527629904,0.0,,0.8024764284538685
-0.5644,-0.0832,0.1598,29,23.28297894111,0.0119,59.76144675864,0.0149,509389241646862208,0.4129,0.0217,-0.79,0.017,-0.776,0.02,1.001,15.054414,0.002763,15.355331,0.002969,14.583807,0.002964,0.771524,,,1.199,5213.014,1070.482,1086.181,0.75,1.7694537497449203,0.0019347530881559,0.0,0.0771917348116664,0.0,,0.82273816768604
-0.5823,-0.1122,0.1814,29,23.29290433692,0.0074,59.76285748091,0.0094,509389172927384704,0.4335,0.0132,-0.779,0.01,-0.803,0.013,1.008,13.752905,0.002808,13.939562,0.003173,13.425546,0.003477,0.514016,,,1.18,1997.439,718.249,523.293,0.85,2.6959952403593115,0.0021117058221207,0.0,0.0,0.0,,0.9229396061227452
-0.5843,-0.0807,0.1338,29,23.30163744669,0.006,59.76878859901,0.0077,509389207287119360,0.4586,0.0111,-0.821,0.009,-0.881,0.011,0.908,12.427133,0.002761,12.600413,0.002832,12.118204,0.002834,0.482209,,,1.178,6283.806,2226.333,2197.327,0.8,3.964316661695902,0.0064184815967317,0.105513109693695,0.3388272239818555,0.0266157117853843,0.0854692740167484,0.9287234962512995
-0.5721,-0.1196,0.1819,28,23.27645105312,0.0133,59.8171274504,0.0169,509390169359773568,0.4184,0.0236,-0.754,0.019,-0.815,0.024,0.999,15.313202,0.002764,15.67227,0.003095,14.765962,0.002893,0.906308,,,1.218,4893.376,809.954,1421.086,0.79,1.637947811348732,0.0110472778548681,0.7010982828686255,0.2953652226217766,0.4280345674086658,0.1803495015429177,0.9405486615245742
-0.5861,-0.1014,0.1836,29,23.30954793087,0.0081,59.80508063242,0.0101,509389409137728384,0.4486,0.0147,-0.789,0.012,-0.86,0.014,1.069,12.896815,0.002759,13.114099,0.002816,12.530335,0.002801,0.583763,,,1.184,7349.43,2875.737,4459.437,0.84,3.250037684471788,0.1808748533601537,1.9708154379547969,0.3877397417644379,0.6063977188237136,0.1239845398450807,1.0
-0.5959,-0.188,0.1823,28,23.15683543094,0.0269,59.77382558965,0.0338,509389752737557376,0.3873,0.0497,-0.682,0.038,-0.824,0.047,2.455,15.003146,0.00277,15.393335,0.002987,14.410785,0.002883,0.982551,,,1.233,3766.768,1017.672,1493.241,0.63,1.5786771708894978,0.0330481900528247,1.3928321592751258,0.0418753219018839,0.8822780141239019,0.0323223756636266,1.0237978231695186
-0.5515,-0.1131,0.1255,28,23.15757910277,0.011,59.81937986352,0.0139,509390341158652672,0.4158,0.0197,-0.874,0.015,-0.949,0.019,1.03,14.74212,0.002762,15.009756,0.002877,14.304318,0.002868,0.705438,,,1.197,5486.49,1544.092,1639.838,0.74,1.9391689467712707,0.0084057305830028,0.268750198154354,0.3790865319258124,0.1385903990479142,0.1954900951439163,1.0931264203821125
-0.5629,-0.0574,0.1302,27,23.12400927093,0.0334,59.80771345717,0.0413,509436864247550336,0.4788,0.0593,-0.829,0.048,-0.773,0.058,0.988,17.109955,0.002834,17.753939,0.006629,16.339476,0.004204,1.414463,,,1.257,1639.609,180.56,345.303,0.64,1.0614943943003523,0.0278076513511022,0.8324224681367685,0.0669234903575014,0.7841986473093259,0.0663090587304159,1.0961112346856718
-0.5521,-0.0602,0.1404,28,23.125553632,0.0145,59.82146313328,0.0179,509436898607279744,0.4531,0.0258,-0.77,0.02,-0.79,0.025,0.949,15.35696,0.002764,15.819263,0.003445,14.71587,0.002909,1.103393,,,1.233,5091.746,537.422,1321.334,0.8,1.4350064571296832,0.0307471955389549,1.3194812152355206,0.041458673433496,0.9194949672036756,0.0349691021230268,1.232305428050888
-0.5694,-0.1058,0.1322,28,23.1339290893,0.01,59.82825181301,0.012,509436898607273472,0.4255,0.0178,-0.774,0.014,-0.801,0.016,0.984,14.47618,0.002761,14.822415,0.002896,13.953815,0.002864,0.8686,,,1.208,6129.357,1399.629,1677.3,0.83,1.7366547019348226,0.031602252346692,1.6382567156029282,0.0341846539211909,0.943340500433236,0.0261178965173981,1.2590324401615283
-0.5321,-0.0488,0.1198,28,23.12904109887,0.0689,59.82916882134,0.0828,509436894298847104,0.4326,0.1172,-0.701,0.094,-0.873,0.108,1.041,18.226364,0.002955,18.975317,0.015602,17.41221,0.008049,1.563107,,,1.255,1015.758,70.731,143.799,0.54,0.9106864144830116,0.0011843794208013,0.0,0.0642758641997975,0.0,,1.3112820230855973
-0.6033,-0.0703,0.1058,27,23.09784817085,0.047,59.80902490204,0.0563,509436825579276928,0.3638,0.0843,-0.726,0.065,-0.822,0.074,0.998,17.606897,0.002834,18.141748,0.007423,16.910973,0.005257,1.230776,,,1.242,1639.049,157.849,243.707,0.52,1.0271238582574478,0.003051575812587,0.0,0.031748036370961,0.0,,1.3726663482447552
-0.5586,-0.0081,0.0927,28,23.18553430671,0.0364,59.85519252226,0.0428,509390512957145088,0.4297,0.0638,-0.516,0.051,-0.785,0.058,0.986,17.167076,0.00281,17.773756,0.006217,16.425592,0.003744,1.348164,,,1.248,1966.214,195.431,434.823,0.59,1.102885003762949,0.010069695008363,0.3990024054269927,0.301329907115019,0.3617806063783901,0.2732396641430734,1.4913124016979218
-0.5695,-0.0686,0.1507,27,23.20111665136,0.0296,59.71041978476,0.0366,509387935976823808,0.4994,0.0573,-0.793,0.041,-0.751,0.05,1.005,16.899189,0.002792,17.432175,0.005795,16.204933,0.003995,1.227242,,,1.242,2410.366,213.757,379.736,0.57,1.1741309857824036,0.0018457481748906,0.0,0.0588433909728231,0.0,,1.5071693256650995
-0.5592,-0.1425,0.1275,28,23.09359516567,0.0156,59.75734671983,0.0201,509435214980135424,0.4548,0.029,-0.785,0.022,-0.762,0.026,1.09,15.463408,0.002769,15.810884,0.003167,14.887307,0.004752,0.923577,,,1.242,3973.561,724.456,282.226,0.77,1.5993494050134642,0.0025816087184979,0.0,0.1501696869232019,0.0,,1.6286554044457777
-0.5782,-0.1015,0.1376,28,23.36139025603,0.0181,59.73563072617,0.0224,509388898054257536,0.4097,0.033,-0.799,0.025,-0.838,0.03,1.012,15.963023,0.002771,16.410477,0.003396,15.343363,0.003136,1.067114,,,1.225,3632.859,560.932,758.084,0.74,1.4263371324623848,0.0025441180915134,0.0,0.2076253389199798,0.0,,1.6856058881553995
