pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.1403,0.1606,0.0022,15,56.83070036888,0.0253,24.13892013262,0.0195,66715273197982848,7.3045,0.0278,19.017,0.032,-43.928,0.025,0.874,8.243902,0.002778,8.362129,0.002885,8.008208,0.002878,0.353921,,,1.173,3047.886,1480.305,1539.301,1.0,1.6954179077953224,0.012116671396791,0.71629936393423,0.3235364484308716,0.4224913283272365,0.1908537970794923,0.15798184527289652
0.8166,-0.1773,-0.3091,9,56.82547570016,0.0911,24.03643638599,0.0866,65212691773969280,7.3279,0.0707,21.437,0.133,-44.73,0.12,1.039,14.673646,0.00305,,,,,,,,,829.924,,,1.0,2.130171016914796,1.49876799109203,0.8812907498600012,1.1868713227726395,0.4137183084653957,0.6286277428740963,0.16279929460161208
0.3709,0.0544,-0.0165,14,56.82577815809,0.0764,24.03621806528,0.0639,65212691775922048,7.3836,0.0768,22.032,0.09,-44.736,0.076,3.362,13.56767,0.003778,14.262362,0.015122,12.399113,0.019959,1.86325,,,1.617,420.144,73.053,54.939,1.0,0.6233323393078976,0.0039522655413954,0.2540480584859468,0.1171956917176635,0.4075643801315091,0.1880325368776111,0.16288432987733775
0.0622,0.4881,-0.0904,13,56.83776002021,0.046,24.11606748364,0.0332,66715105696289024,7.2416,0.0598,20.344,0.069,-45.076,0.04,1.158,6.29883,0.002783,6.292354,0.002936,6.282979,0.003143,0.009374,,,1.157,2763.937,1186.527,750.968,1.0,3.118000271797439,0.020596852905123,0.4940240086842861,0.5657141863551081,0.1584425803784472,0.1814379569451196,0.16345432982112626
-0.0312,0.2794,-0.2401,15,56.46524526083,0.0285,24.03867637775,0.0213,65221487868870784,7.3322,0.0346,19.806,0.037,-45.003,0.025,1.336,7.833629,0.002785,7.920607,0.002874,7.654846,0.002877,0.265761,,,1.166,2659.516,1576.871,1549.052,1.0,1.860798748620743,0.016861016371595,1.0759855652498094,0.0633857041011924,0.5782385473159571,0.0344643107675585,0.1637550698307993
0.249,0.2374,-0.0828,15,56.73249284037,0.0715,23.93987222951,0.0575,65210389673469312,7.0565,0.0831,19.463,0.091,-42.193,0.072,1.268,16.523058,0.003066,18.352386,0.041872,15.202623,0.004307,3.149763,,,1.555,807.448,25.988,330.948,1.0,0.2760817584257184,0.0081406295004017,0.1323452905459893,0.0320099292213652,0.4793699203476991,0.1168020799582869,0.16496359501595007
-0.0495,0.4153,-0.262,13,56.79446914567,0.2154,23.97105283622,0.1762,65209079706818176,7.7114,0.2777,21.065,0.306,-44.303,0.206,0.872,18.482868,0.003962,20.602064,0.188701,17.084446,0.011924,3.517618,,,1.629,381.326,5.754,93.658,1.0,0.1321088552784858,0.0105509570566623,0.0,0.0175037676296731,0.0,,0.17208169651246993
-0.3593,0.0014,0.0474,13,56.79601444541,0.1379,24.23081065296,0.0851,66728089380491648,7.2671,0.1382,19.513,0.23,-45.794,0.123,1.052,17.542105,0.00322,19.308191,0.055953,16.23424,0.005795,3.073952,,,1.547,651.426,19.429,213.749,1.0,0.2014280020864589,0.0026292132785459,0.0,0.0,0.0,,0.17599254468792402
-0.147,0.1151,-0.0845,14,56.79950375402,0.1552,24.23144167347,0.1,66728089380492160,7.2402,0.1648,19.074,0.244,-43.299,0.141,1.285,17.551449,0.003741,19.537806,0.092318,16.156221,0.00805,3.381584,,,1.638,428.945,11.766,143.785,1.0,0.1966136734607725,0.0013599276431338,0.0,0.0,0.0,,0.17809070917749392
0.0574,0.2167,-0.1162,14,56.43373928124,0.0167,24.07392359529,0.0128,65222518661019520,7.3704,0.0192,19.955,0.022,-43.353,0.015,1.118,13.691072,0.003197,14.590597,0.005583,12.760758,0.00392,1.829839,7.43,12.51,1.308,669.801,224.501,394.385,1.0,0.6021621664715329,0.0005303486288759,0.0,0.0,0.0,,0.179485824579773
