pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q,r,mass_system,e_mass_system,r/rh
0.2321,-0.2742,0.0274,16,287.25013092329,0.0475,-19.0657780359,0.0416,4087052778238396672,1.3109,0.0529,-0.53,0.058,-5.044,0.05,1.015,16.268103,0.003088,17.03334,0.009807,15.381494,0.006099,1.651847,,,1.311,778.554,115.489,200.193,0.99,0.6968074377575237,0.0128661479677928,0.6430787696746605,0.0216457111801317,0.9228930904414946,0.0354311270093024,0.33661501138491845,1.3398862074321842,0.025180837476597502,0.07705062101607472
0.2598,-0.2404,-0.0504,17,287.22758801641,0.0224,-19.12918852912,0.0202,4087051953604662272,1.2952,0.0248,-0.221,0.028,-5.12,0.024,1.014,14.720798,0.003034,15.142703,0.005472,14.127448,0.004282,1.015255,,,1.219,854.377,230.647,334.272,1.0,0.9943781157421304,0.0043125225259671,0.4389241178678113,0.1977627431655425,0.4414056493391659,0.1988900411915654,0.8122350488445425,1.4333022336099417,0.19780975818926957,0.18591926327649727
0.2187,-0.2322,-0.0398,17,287.241261806,0.0211,-19.14309362507,0.0189,4084049462225663360,1.2974,0.0235,-0.167,0.027,-5.433,0.022,0.998,14.630478,0.002863,15.013395,0.004081,14.023019,0.003868,0.990376,,,1.246,1396.731,364.516,405.319,0.88,1.0150351466905518,0.0041267326515439,0.4075603533027132,0.2235829289548736,0.4015233902309038,0.2202771692805291,1.0261693214559944,1.422595499993265,0.22362100984124317,0.23488846549215678
0.0502,-0.284,0.0659,17,287.28432019346,0.0255,-19.16530368819,0.0222,4084049221707474560,1.3139,0.0282,-0.453,0.031,-5.233,0.025,1.036,15.029637,0.003038,15.481083,0.00584,14.404686,0.005158,1.076397,,,1.227,848.038,211.618,250.308,1.0,0.939817204142058,0.0030823443917921,0.2927253564799377,0.2260402691119105,0.3114705234058375,0.2405173122322785,1.5232106106591923,1.2325425606219957,0.22606128396329728,0.3486603969522897
0.1489,-0.2198,0.0538,17,287.28363108075,0.0733,-19.16704479441,0.0655,4084049118628258944,1.2109,0.0796,-0.333,0.09,-5.132,0.076,1.099,17.108438,0.003237,17.920271,0.010665,16.242647,0.006203,1.677624,,,1.278,639.381,105.482,195.983,0.99,0.6634060702054334,0.000620499482882,0.0,0.0144063235464078,0.0,0.0217156944945449,1.539458449228445,0.6634060702054334,0.014419680222946716,0.3523795004075373
0.1288,-0.143,-0.0702,15,287.16209454999,0.0188,-19.1745419186,0.0164,4087028275432462464,1.3095,0.022,-0.349,0.024,-5.208,0.019,0.965,11.828936,0.002774,11.924465,0.002982,11.655044,0.002871,0.269422,,,1.158,3344.913,1031.375,1609.749,1.0,1.8421174989732048,0.0090314764536841,0.4969734524560262,0.3846967323458476,0.2697837964912873,0.2088381705478992,1.6556841126999915,2.339090951429231,0.38480273315623187,0.378983363115988
0.0533,-0.2581,-0.0063,16,287.35453840571,0.0179,-19.04352195298,0.0154,4084051798688295936,1.2634,0.0195,-0.316,0.022,-5.273,0.018,1.012,14.126672,0.002803,14.55342,0.003469,13.526155,0.00313,1.027266,,,1.221,2105.878,526.516,765.899,1.0,1.0049077645798807,0.0194299061492246,0.9270299646945108,0.0298981633220267,0.9225025394067604,0.0346891126386557,1.7345403378337827,1.9319377292743916,0.03565699683089223,0.39703342301243816
0.1428,-0.1771,0.1164,16,287.1735156389,0.0421,-18.94777417525,0.0371,4087059542801177856,1.1767,0.0494,-0.651,0.049,-5.282,0.04,3.119,12.323668,0.002777,12.533731,0.003391,11.964287,0.002933,0.569445,,,1.184,3114.782,563.275,1201.121,0.98,1.519922433898607,0.0136808373772515,1.1697697276297814,0.0292224652007615,0.7696246213231536,0.0204362172812064,1.8245083690969017,2.6896921615283884,0.03226635684040761,0.41762695700813424
0.0152,-0.1065,-0.0439,16,287.3653469906,0.0178,-19.0681657712,0.0152,4084051695609073792,1.3072,0.0183,-0.421,0.021,-5.173,0.017,0.848,10.741274,0.002773,10.777611,0.002944,10.651114,0.002873,0.126496,,,1.159,3463.703,1155.883,1582.753,1.0,2.5077850724615245,0.0192198825955515,0.8507231775089076,0.4434219492567281,0.3392328899517204,0.1768372761504134,1.8353435955105333,3.358508249970432,0.443838291463933,0.42010712246654697
0.1137,-0.1622,0.0924,17,287.29935092447,0.2305,-19.18494917534,0.207,4084048358413943936,1.1945,0.2528,-0.284,0.271,-4.746,0.228,1.806,18.207878,0.006655,18.610884,0.016405,17.49449,0.017016,1.116394,,,1.312,179.226,67.162,64.681,0.85,0.5699133515382105,0.0043951084476636,0.0,0.0110517887297459,0.0,0.0193920509142606,1.8571020314488849,0.5699133515382105,0.011893654290993263,0.4250875925724134
0.124,-0.3515,0.0686,16,287.36339256286,0.0804,-19.02241701394,0.0716,4087054599305220480,1.3032,0.0916,-0.178,0.098,-5.287,0.08,0.973,17.382128,0.003832,18.263731,0.014641,16.45853,0.009096,1.805201,,,1.307,407.793,75.544,125.416,0.98,0.6368434507317995,0.0009191735546095,0.0,0.0421253178122622,0.0,0.0661470535087639,1.9279527135841825,0.6368434507317995,0.042135344792793475,0.44130519687792885
0.1697,-0.1621,-0.0215,16,287.37717607326,0.0149,-19.08069943651,0.0137,4084051420731161728,1.2782,0.015,-0.482,0.018,-5.204,0.015,0.96,13.446569,0.002764,13.764164,0.002954,12.96127,0.002862,0.802894,,,1.199,4883.999,1120.84,1703.521,1.0,1.2397359612271932,0.0110806539738182,0.8268818694691614,0.047184374205612,0.6669822408399328,0.038524066431472,1.9945089839959749,2.0666178306963547,0.04846799007244592,0.4565398174215692
-0.1043,-0.0468,0.0728,15,287.07321859323,0.0533,-19.10107592634,0.0515,4087032295522173184,1.2392,0.0681,-0.352,0.07,-4.89,0.051,1.053,16.335857,0.002924,16.999735,0.007324,15.540903,0.004114,1.458832,,,1.269,1108.672,160.328,359.198,0.94,0.7397965411408411,0.0028226887513475,0.3954541746461852,0.0940449802355549,0.5345445033256777,0.1271391229933967,2.025944645035546,1.1352507157870264,0.09408733113067293,0.4637353883950219
