pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q
0.0619,-0.0286,-0.1862,23,109.93889572948,0.081,-18.97425656018,0.0872,2931321712175419648,0.3551,0.1167,-1.793,0.107,1.444,0.105,0.961,18.333469,0.003199,18.91563,0.028075,17.63002,0.012176,1.28561,,,1.229,668.315,38.865,91.604,0.92,0.896042569372095,0.0024030018243021,0.0,0.0891315895874875,0.0,0.09947249453778383
0.0965,-0.0222,-0.1127,23,109.94541620275,0.0701,-18.97988608677,0.0787,2931321712175420800,0.4258,0.1055,-1.729,0.094,1.408,0.094,1.048,18.110506,0.003141,18.510307,0.035909,17.273052,0.020599,1.237255,,,1.412,719.752,30.327,53.2,0.94,0.9522893452311252,0.0064788722588355,0.0,0.1428681050944566,0.0,0.1500259409704745
0.0487,-0.0204,-0.1587,23,109.93108660329,0.0275,-18.97742437028,0.0299,2931321712175429376,0.325,0.0401,-1.72,0.036,1.416,0.036,1.002,16.398746,0.002793,16.776899,0.004032,15.853417,0.003638,0.923482,,,1.208,2381.896,373.053,465.153,0.99,1.3119885631486918,0.0021343845888815,0.0,0.1709603744618689,0.0,0.1303062993564323
0.0424,0.0071,-0.14,22,109.93012787794,0.0226,-18.98676850318,0.0252,2931321334218316672,0.3123,0.0351,-1.706,0.029,1.389,0.03,1.049,15.877284,0.002842,,,,,,,,,1563.258,,,0.98,2.67028288157732,1.8613376042685863,0.8947384418065712,1.3804436976271044,0.33507253032235096,0.5672790371231822
0.0688,-0.0213,-0.1817,23,109.94741923245,0.0471,-18.99211081259,0.0525,2931321639155642368,0.433,0.0719,-1.705,0.062,1.369,0.063,1.055,17.409285,0.002879,17.832201,0.011213,16.763388,0.005717,1.068813,,,1.254,1300.276,99.972,217.572,0.95,1.0801437862506025,0.0026235362177147,0.0,0.101363824099325,0.0,0.09384289887106544
-0.0151,0.023,-0.1824,23,109.91735630432,0.018,-18.97173676869,0.0198,2931321540376741120,0.3524,0.0274,-1.757,0.024,1.294,0.024,1.016,15.551491,0.002774,15.818565,0.003175,15.1212,0.003161,0.697366,,,1.193,3334.809,716.468,730.613,0.97,1.5812198198948395,0.010587073200322,0.4783845350127483,0.3599709011598584,0.302541448692797,0.22766293886212105
0.0245,-0.0428,-0.144,23,109.94251562392,0.0135,-19.00009912175,0.0153,2931321265498845696,0.3497,0.0208,-1.685,0.018,1.428,0.019,0.946,14.951267,0.002774,15.129658,0.002986,14.644451,0.002966,0.485207,,,1.174,3392.962,1021.148,1078.704,0.99,1.8745843111050624,0.010552829744343,0.3672178694885679,0.3956471140800531,0.19589296000887468,0.2110614669308345
0.0252,0.0026,-0.1919,23,109.91860709484,0.0422,-18.95955621542,0.0456,2931321987053324800,0.3381,0.0636,-1.747,0.054,1.434,0.057,1.018,17.0865,0.002832,17.528894,0.007352,16.481457,0.004952,1.047438,,,1.217,1661.246,159.614,265.364,0.98,1.1425646598789898,0.002164350119706,0.0,0.1420889844357461,0.0,0.12435968783665591
0.1436,-0.0369,-0.1752,21,109.95117067655,0.1168,-18.99990820403,0.1349,2931320505283288064,0.1706,0.1809,-1.667,0.156,1.46,0.155,1.057,18.891296,0.003266,19.655352,0.028109,18.125931,0.012577,1.529421,,,1.211,619.426,38.818,88.53,0.79,0.7904199663419808,0.0108668622457053,0.2645555640471797,0.2442329427293067,0.3347025319609878,0.3090256247775709
0.0482,-0.0352,-0.0972,23,109.93850426353,0.0201,-19.00527920582,0.0227,2931321265498855296,0.2981,0.0304,-1.758,0.027,1.486,0.027,1.316,15.314018,0.002795,15.514524,0.003358,14.939403,0.003338,0.575122,,,1.197,2313.069,581.217,592.848,0.96,1.6951020224006508,0.0026097050334875,0.0,0.1293683072777326,0.0,0.07631889146974033
0.0692,-0.0293,-0.1605,23,109.92427566605,0.0216,-18.94651213919,0.0235,2931322021413043584,0.4028,0.0327,-1.755,0.028,1.47,0.028,0.986,15.931595,0.00279,16.250532,0.004241,15.442308,0.003162,0.808224,,,1.201,2470.344,339.984,729.532,0.96,1.4509782525304282,0.0023723575424353,0.0,0.1763260074530742,0.0,0.12152215730702448
0.0302,0.0163,-0.1237,23,109.97395814696,0.0198,-18.97889521526,0.0218,2931320921901416192,0.3481,0.029,-1.652,0.026,1.452,0.026,0.985,15.776011,0.002775,16.06739,0.003252,15.31947,0.0031,0.74792,,,1.195,3253.007,650.277,803.978,0.99,1.505101341099773,0.0017400401890093,0.0,0.1135540041006526,0.0,0.0754460852567436
0.0282,0.0653,-0.0396,23,109.96400198175,0.036,-19.00137968152,0.0404,2931320887541711616,0.352,0.0528,-1.583,0.047,1.496,0.049,1.015,17.019306,0.002838,17.486412,0.006414,16.393818,0.004629,1.092594,,,1.221,1598.76,187.978,293.98,0.95,1.1342544532036607,0.0159184356916669,0.6428875244619876,0.1960970728965028,0.5667930354129754,0.17306921300280645
0.0558,-0.0133,-0.1211,23,109.93315766488,0.0107,-18.9394860108,0.0117,2931322124492242560,0.393,0.016,-1.713,0.013,1.45,0.014,1.012,14.272255,0.002779,14.398018,0.002914,14.043155,0.00288,0.354863,,,1.166,2983.427,1290.651,1525.417,0.97,2.380332909222944,0.0064653329669222,0.1059732925522299,0.2761665634960811,0.04452036609737279,0.11602020558904771
0.095,0.0362,-0.2259,22,109.901260559,0.1074,-18.96129694343,0.1127,2931333360126739584,0.4512,0.1563,-1.979,0.139,1.399,0.131,1.001,18.666042,0.00322,19.334494,0.025768,17.928507,0.014466,1.405987,,,1.222,651.74,42.385,76.492,0.64,0.834951067444566,0.0060792235480126,0.0,0.1827547669346601,0.0,0.2188808111761514
0.0928,-0.0676,-0.1532,22,109.97801999925,0.0446,-18.96244955822,0.0495,2931321780894849920,0.324,0.0692,-1.748,0.061,1.491,0.058,0.956,17.258551,0.002876,17.7138,0.007882,16.645016,0.005055,1.068785,,,1.218,1314.868,147.278,257.543,0.96,1.1062514017052405,0.0018164712025184,0.0,0.0793069628325521,0.0,0.07168981906852613
0.0464,-0.0409,-0.0815,23,109.90284426833,0.0136,-18.99945409039,0.0162,2931321402937830528,0.3487,0.0222,-1.715,0.018,1.448,0.02,1.07,14.799944,0.00277,15.058778,0.002977,14.38156,0.00291,0.677217,,,1.19,3834.864,1045.423,1316.501,0.99,1.6481872860721132,0.0347639590107675,1.5259892040060192,0.0408143995672348,0.9258591040601272,0.031536904128818925
