pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q
0.1536,0.2533,-0.0195,26,130.14988081451,0.0365,-38.07306629093,0.0418,5529149036398520320,0.2469,0.0501,-3.116,0.049,3.057,0.049,1.061,16.750776,0.002825,17.284838,0.005124,16.045473,0.003496,1.239365,,,1.249,1735.591,252.648,515.563,0.99,1.4699546269865729,0.0302915164496807,1.3682941444372232,0.0393660917529351,0.9308410744910167,0.03294148054795934
0.1476,0.2202,-0.014,26,130.15002804785,0.0155,-38.07597977626,0.0187,5529149036398521856,0.2889,0.022,-3.142,0.021,3.099,0.022,0.977,15.073916,0.002768,15.638816,0.003145,14.34414,0.003005,1.294676,,,1.255,4043.063,748.719,972.873,0.99,1.9794389448554792,0.0127446077927178,1.7439699373185693,0.1218710101552669,0.8810425508961067,0.06182923004154302
0.156,0.274,-0.0055,26,130.1479076333,0.0605,-38.07539785857,0.0667,5529149032097138304,0.1175,0.0834,-3.197,0.08,3.038,0.077,0.985,17.65864,0.002929,18.245518,0.008237,16.915894,0.007523,1.329624,,,1.257,1092.524,140.098,155.415,0.89,1.28507223221974,0.0395544208871708,1.03869496304638,0.0849419565498263,0.8082774936722538,0.07062595107350426
0.1526,0.2527,-0.0227,26,130.14550523657,0.0662,-38.07392357134,0.0761,5529149036393913472,0.3582,0.0917,-3.152,0.088,3.186,0.088,1.096,17.719358,0.002938,18.292292,0.009516,16.975536,0.007255,1.316755,,,1.263,1065.877,119.339,162.134,0.91,1.2956988435175376,0.0409874298179988,0.9323320257362516,0.1974788439339038,0.7195592018938406,0.15410142327721466
0.1475,0.2089,-0.0134,26,130.14599235682,0.0202,-38.07264918938,0.0236,5529149036398522752,0.3644,0.028,-3.049,0.027,3.192,0.028,0.948,15.615401,0.002775,16.147345,0.003229,14.914975,0.003041,1.232369,,,1.247,3303.873,668.214,898.574,0.86,1.9629991436537384,0.0019063268533969,0.0,0.2580162678263841,0.0,0.13143982699153775
0.1308,0.2198,-0.0388,26,130.14592847801,0.0344,-38.07925403735,0.0404,5529149036398526592,0.2875,0.0484,-3.206,0.045,2.94,0.047,0.97,16.724186,0.002825,17.268919,0.005547,16.023663,0.003795,1.245256,,,1.242,1744.574,226.489,422.061,0.92,1.476328237365809,0.0315716988948252,1.3737521608333854,0.0427100842178546,0.9305194644820661,0.035113079464049034
0.1329,0.2238,-0.0537,26,130.14616808385,0.0616,-38.06927323142,0.0711,5529149032097152128,0.3196,0.0863,-3.048,0.079,3.06,0.082,1.027,17.773596,0.002928,18.371826,0.010303,17.044552,0.005886,1.327274,,,1.242,1095.108,109.471,209.481,0.97,1.2855842944624185,0.0338167483247946,0.9218652800184666,0.1241534482317651,0.7170788286612936,0.09839839473498503
0.1376,0.2087,-0.0356,26,130.14694131161,0.0421,-38.0798784313,0.0483,5529149036398525696,0.2906,0.0582,-3.213,0.054,2.899,0.056,0.951,17.080524,0.002837,17.690275,0.006676,16.331831,0.005089,1.358444,,,1.252,1607.471,179.001,255.144,0.83,1.3689779332425176,0.023780972621075,1.2857048937642208,0.031155521233667,0.9391713792777807,0.028001881470586985
0.1616,0.2264,-0.0385,26,130.14180199196,0.0534,-38.07282429933,0.0603,5529149036398525184,0.2854,0.0733,-3.132,0.07,3.047,0.07,1.021,17.477089,0.00288,18.035957,0.007658,16.769749,0.005652,1.266209,,,1.241,1292.935,152.252,220.867,0.98,1.3744694446393435,0.0281966905772852,0.9551400352517307,0.0990013342958948,0.6949154373543434,0.07342597477988666
0.099,0.205,0.034,25,130.1541645836,0.0566,-38.06815803965,0.0678,5529149066456891136,0.2454,0.0831,-3.106,0.073,3.16,0.078,0.976,17.624805,0.002917,18.200132,0.009721,16.909126,0.007025,1.291006,,,1.241,1132.411,116.6,168.392,0.97,1.3341358718263674,0.0336472132006272,0.8951429509257874,0.2022620337409541,0.6709533637682495,0.15254671229762556
0.1699,0.2321,-0.0141,25,130.15899310286,0.039,-38.0700073447,0.045,5529149066456887424,0.1754,0.0544,-3.219,0.051,3.112,0.052,1.026,16.893696,0.002885,17.424274,0.007856,16.212683,0.005174,1.211592,,,1.233,1269.967,147.841,249.204,0.92,1.4614954475336577,0.0369209778666476,1.2745421772767362,0.0592164578409021,0.8720808398189581,0.04611991334802972
0.1435,0.2381,-0.0103,26,130.14160136816,0.03,-38.07959382899,0.0348,5529149036393929600,0.2643,0.0419,-3.07,0.039,3.16,0.041,0.992,16.437511,0.002797,16.9321,0.004411,15.768579,0.004111,1.163521,,,1.239,2263.861,317.844,359.575,0.99,1.5961449899107116,0.0408520919884897,1.405612870648248,0.0702855279287166,0.8806298171739887,0.0494676646858404
