pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q,r,mass_system,e_mass_system,r/rh
0.0896,0.0265,-0.2507,19,289.99491895854,0.0141,15.15691085869,0.0156,4320703672102021120,0.6588,0.0214,-1.61,0.018,-5.221,0.017,1.315,13.371761,0.002763,13.716934,0.002924,12.846697,0.002858,0.870237,,,1.21,5171.938,1242.825,1758.492,1.0,3.0218559352656458,0.0022356112669387,0.0,0.0622684909473666,0.0,0.0206060422075987,0.186301296335616,3.0218559352656458,0.06230861034077986,0.07288940269227205
0.107,0.029,-0.4728,19,290.00817875105,0.0397,15.15212201645,0.0441,4320703603382537856,0.6742,0.0684,-1.674,0.052,-5.352,0.05,0.965,16.471216,0.002888,17.20602,0.005448,15.631869,0.004249,1.574151,,,1.28,1252.936,232.041,338.765,1.0,1.2472351277328826,0.0125860333297327,0.6727749061297332,0.226653221278791,0.5394130514529734,0.1818060378947877,0.22617501889647101,1.9200100338626158,0.22700240296311786,0.08848978700383558
0.048,0.0787,-0.2743,19,290.00018266515,0.011,15.16222195749,0.0117,4320703672102021888,0.6064,0.0161,-1.588,0.014,-5.458,0.013,1.016,12.605981,0.002809,12.93607,0.003299,12.093782,0.003036,0.842288,,,1.21,1992.245,617.08,906.996,0.93,3.827965580996277,0.0233817205151027,0.3142234199125986,0.5722883593722937,0.0820862709614066,0.1495028013500088,0.28946833350090545,4.142189000908876,0.5727658082735717,0.11325296357143373
0.2261,-0.0137,-0.2819,19,290.0119457338,0.0604,15.15281281095,0.0654,4320703603382536576,0.6789,0.0906,-1.687,0.08,-5.073,0.075,0.993,17.328131,0.003078,18.189571,0.010263,16.392935,0.007787,1.796637,,,1.324,791.296,109.934,149.346,0.97,1.0142007871398937,0.0299161813236735,0.7878178308757127,0.0739018288298404,0.7767868462194805,0.0763846779062041,0.3232986209400404,1.8020186180156064,0.07972739936424579,0.12648888566563235
0.2618,-0.09,-0.2588,17,289.99950983898,0.1212,15.16708037115,0.1374,4320703667757491328,0.6472,0.1869,-1.691,0.152,-5.428,0.148,0.989,18.499887,0.004184,19.555035,0.029363,17.553745,0.012003,2.001289,,,1.281,344.806,37.144,93.0,0.98,0.8473687636628371,0.0096076168452446,0.2385396437910815,0.2522901281689103,0.2815062981080041,0.2977506789780084,0.41652121201177034,1.0859084074539185,0.25247299870071294,0.16296173429468028
0.242,-0.1135,-0.2945,18,290.01120451082,0.1328,15.16452097139,0.1459,4320703706426588288,0.498,0.202,-1.58,0.169,-5.472,0.163,1.082,18.608829,0.003443,19.525381,0.029516,17.660334,0.009058,1.865047,,,1.32,526.06,36.95,125.989,0.94,0.8383256005010655,0.0039462260823939,0.0,0.0791266673490165,0.0,0.0943865573253669,0.46149585160754336,0.8383256005010655,0.0792250098520365,0.18055782557753736
0.1927,-0.1142,-0.1962,20,290.00678157846,0.0198,15.13437337482,0.0209,4320702813073336832,0.6401,0.0289,-1.665,0.025,-5.185,0.023,1.014,15.052935,0.00279,15.678429,0.003452,14.255746,0.003318,1.422683,,,1.285,2464.251,534.33,604.507,1.0,1.5113775221947672,0.0345668447988908,1.4072784202984598,0.0421778523018239,0.9311230315605472,0.035104210594866,0.48313036111344054,2.918655942493227,0.05453290735092964,0.18902221367596658
0.1731,0.151,-0.3295,17,290.01820316079,0.0143,15.1456175848,0.0153,4320702847468288128,0.6614,0.0221,-1.62,0.02,-5.268,0.019,0.842,11.414446,0.002925,11.724873,0.00391,10.919683,0.003404,0.805189,,,1.209,1105.008,396.357,556.734,1.0,4.744168440252869,0.213169583394985,3.36168808853892,0.7924830698407178,0.7085937463805013,0.170050895437681,0.5020966319290022,8.10585652879179,0.8206525984050496,0.19644266741535302
0.2061,-0.0127,-0.2733,19,289.97754753665,0.0142,15.13787238729,0.0144,4320697762226675072,0.6398,0.0201,-1.687,0.018,-5.412,0.016,1.026,14.149481,0.002763,14.537041,0.003032,13.584487,0.002839,0.952554,,,1.216,5371.031,914.123,2078.652,1.0,2.321130138701456,0.0023074248488888,0.0,0.0998528670137463,0.0,0.0430190730579236,0.655936667422968,2.321130138701456,0.0998795237288313,0.2566317724718883
0.2842,-0.1545,-0.2595,20,289.99741258473,0.0512,15.12586112698,0.0529,4320696937592930048,0.6672,0.0728,-1.686,0.065,-5.368,0.059,0.985,17.065765,0.002901,17.876101,0.008401,16.177006,0.005098,1.699095,,,1.298,1198.174,137.008,254.462,1.0,1.1066735565786407,0.0165402908417787,0.6610928134040032,0.161785873279316,0.5973693050440441,0.1464635254822539,0.6702231673961496,1.767766369982644,0.1626291794662985,0.2622212904735904
