pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q
0.2967,0.0749,0.2793,21,266.51356268606,0.0586,5.5534576503,0.0526,4474048534390921600,2.8339,0.0678,-0.948,0.07,-8.506,0.058,0.959,16.957777,0.002902,18.383204,0.023579,15.761922,0.006059,2.621282,,,1.461,1191.276,46.372,201.887,1.0,0.4746806663263015,0.0088103660333229,0.3060633073384817,0.0307706088459389,0.6447772767051985,0.06591924156407472
0.2108,0.0416,0.2636,21,266.60321024936,0.0123,5.59388535061,0.0113,4474054929596550400,2.7713,0.0142,-1.093,0.014,-8.451,0.012,1.048,13.545553,0.003066,14.046766,0.005975,12.87305,0.004736,1.173717,,,1.239,807.98,205.505,283.703,0.99,0.8830831689686768,0.0006413693333808,0.0,0.0,0.0,0.0
0.2467,0.1198,0.2602,20,266.59710936692,0.0452,5.62157626542,0.0405,4474055131460822784,2.8486,0.0515,-0.756,0.058,-8.656,0.046,0.968,16.435654,0.003067,18.102921,0.016856,15.196959,0.004901,2.905962,,,1.473,805.473,65.312,269.487,1.0,0.4801640332861523,0.0087087062943892,0.4498373291186965,0.0114189484751486,0.9368409500397071,0.029227746979860122
0.2764,0.0263,0.2291,21,266.54296514608,0.1596,5.51560251205,0.1448,4474048092008606080,2.7977,0.1701,-1.201,0.195,-8.803,0.163,1.017,18.624029,0.003293,20.278675,0.172652,17.270369,0.009862,3.008307,,,1.622,602.267,6.289,114.777,0.99,0.3141964595581732,0.0180168505666656,0.0,0.078489577548498,0.0,0.24981050919183168
0.1382,0.0472,0.3306,21,266.54550764126,0.0245,5.65817422812,0.0218,4474059087124940672,2.903,0.0295,-0.78,0.028,-8.71,0.025,0.958,7.314377,0.002788,7.311471,0.002877,7.268228,0.003016,0.043243,,,1.166,2566.78,1546.331,948.102,1.0,3.454439641847088,0.0007728399744468,0.0,0.0,0.0,0.0
0.1406,-0.0213,0.2708,21,266.47122423012,0.0127,5.6080745866,0.0117,4474052627494133760,2.9416,0.0155,-1.102,0.015,-8.515,0.013,0.999,13.91416,0.002822,14.464952,0.003798,13.214437,0.003461,1.250516,,,1.239,1774.272,421.345,530.412,1.0,0.8279261070273795,0.0005866478761455,0.0,0.0,0.0,0.0
0.3723,0.0592,0.2252,20,266.64704873514,0.0963,5.60291280084,0.0908,4474054822223133696,3.0358,0.0942,-0.928,0.109,-8.617,0.097,1.058,17.49074,0.003059,19.298494,0.035752,16.213594,0.005401,3.0849,,,1.502,817.305,30.461,234.766,1.0,0.3763939247492231,0.0125952252439851,0.331373269798872,0.0190636320197174,0.8803895281244333,0.058593020701878225
0.365,-0.0094,0.133,20,266.65988878502,0.1453,5.59682113044,0.134,4474054070603073536,3.1207,0.1379,-0.659,0.171,-8.095,0.144,1.016,18.296242,0.003284,20.137249,0.065313,16.984016,0.007754,3.153233,,,1.543,607.795,16.639,150.074,0.98,0.3009951441039614,0.0152480459365898,0.2397576049472638,0.0243104021184572,0.7965497438870754,0.09028605778485675
0.1692,0.0359,0.2462,21,266.54991393757,0.0147,5.69048283648,0.0135,4474059293283381504,2.9353,0.0163,-0.504,0.017,-8.622,0.015,0.958,14.032227,0.003682,14.621792,0.008922,13.257898,0.008429,1.363894,,,1.28,444.63,128.119,136.505,0.99,0.8128458189349953,0.0006508418150143,0.0,0.0622438819736426,0.0,0.07657526252050556
0.3119,-0.154,0.1221,20,266.64804118681,0.0419,5.51870723622,0.0393,4473859972440996224,2.8631,0.0458,-0.993,0.049,-8.483,0.042,0.984,16.366106,0.003017,17.692797,0.013614,15.225885,0.006142,2.466911,,,1.417,884.163,81.484,198.418,1.0,0.5227066439340655,0.0098571763262664,0.4174862634132673,0.0224954362109847,0.7987008932412368,0.045596001747593096
0.2938,0.1379,0.1944,19,266.44081747532,0.1585,5.60529897162,0.1476,4474052863718206848,2.9399,0.184,-0.935,0.205,-8.724,0.167,1.007,18.693464,0.003563,20.521423,0.117627,17.385908,0.012551,3.135515,,,1.538,480.492,9.233,88.729,0.99,0.2878212212587481,0.024566531741231,0.1050636008908346,0.0980437810787486,0.36503076608233687,0.34206314927438675
0.3336,-0.1414,0.1456,21,266.63223608502,0.171,5.47633373329,0.1566,4473859388325432832,2.8202,0.1841,-0.213,0.195,-8.111,0.171,2.128,17.456781,0.00362,19.091795,0.036379,16.154371,0.004822,2.937424,,,1.558,462.356,29.933,276.048,0.93,0.3853934182090369,0.0116541713189441,0.3416406114778911,0.0184591103264629,0.8864723561329365,0.054888057419033146
0.189,0.0388,0.342,18,266.42302879916,0.0729,5.56210275297,0.0743,4474050943866952064,2.8429,0.0988,-0.74,0.083,-8.128,0.084,1.056,16.80393,0.003934,17.660135,0.083457,15.407545,0.01629,2.25259,,,1.853,386.698,13.017,67.65,0.97,0.5402237648294602,0.0014921114292926,0.0,0.0,0.0,0.0
0.4727,-0.2595,-0.015,18,266.69459756824,0.0543,5.56488493792,0.0467,4474053727005666816,2.8386,0.0528,-1.143,0.061,-8.254,0.051,2.181,8.368314,0.002821,8.23297,0.003258,8.051442,0.003666,0.181528,,,1.385,1795.442,645.202,456.618,0.93,2.782879991432956,0.0309045438985305,1.645982229363986,0.0957586515370108,0.5914671974469297,0.035031209076578584
0.1243,-0.0117,0.2667,21,266.41171885381,0.0114,5.6064114207,0.011,4474052794998331392,2.9416,0.0145,-1.242,0.014,-8.615,0.012,1.117,11.952325,0.002767,12.281056,0.002874,11.446797,0.002832,0.834259,-2.36,5.36,1.206,4344.317,1578.234,2239.655,1.0,1.1864392623565585,0.0006859003763205,0.0,0.0,0.0,0.0
