pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q,r,mass_system,e_mass_system,r/rh
0.0166,0.1575,0.0838,27,166.03406847286,0.019,-61.37501316909,0.0189,5337929567635153024,0.461,0.0219,-6.493,0.026,3.184,0.024,1.317,11.821739,0.00276,11.932978,0.002848,11.605892,0.002812,0.327085,,,1.168,6553.441,1902.785,3129.281,1.0,3.0133528364341613,0.0208962389432935,1.4018922279899104,0.661687558322878,0.4652267106061279,0.219608855736537,0.13752456631139537,4.415245064424072,0.6620174300131887,0.06425868649291094
-0.0785,0.148,0.1686,26,166.05521235871,0.0443,-61.37070391705,0.0411,5337935443150767744,0.4579,0.0501,-6.477,0.058,3.153,0.052,1.018,16.818241,0.00284,17.249683,0.008245,16.204626,0.00445,1.045057,,,1.228,1573.704,139.944,313.23,0.99,1.066418766690604,0.0015281041641771,0.0,0.0,0.0,0.0,0.30582383474900365,1.066418766690604,0.0015281041641771,0.14289692704573662
0.1304,0.1785,0.0401,25,166.02359154085,0.0602,-61.37247549364,0.0592,5337929636354627200,0.467,0.0688,-6.641,0.082,3.171,0.071,1.0,17.356693,0.002902,17.91334,0.00692,16.643316,0.005785,1.270023,,,1.246,1193.333,171.461,214.269,0.92,0.9575805117063728,0.0059504753517508,0.3812993668751668,0.2494520516338894,0.3981903998815781,0.260514182689993,0.33503243305614644,1.3388798785815397,0.249523013410123,0.15654471530537162
-0.0634,0.1371,0.1326,27,166.05950851945,0.0126,-61.37088502007,0.0123,5337935443150769024,0.4871,0.0147,-6.299,0.018,3.278,0.016,0.983,12.658257,0.002762,12.753057,0.002847,12.470254,0.002812,0.282803,,,1.165,5645.015,1917.663,3116.61,0.94,2.6911689166624404,0.0009663930571464,0.0,0.0453835950694013,0.0,0.0168638968696493,0.35963131145010907,2.6911689166624404,0.045393883034658834,0.16803860077755514
0.0085,0.1713,0.1051,27,166.02570215807,0.0125,-61.38409039102,0.0124,5337929533275376640,0.4867,0.0145,-6.361,0.017,3.132,0.016,0.965,14.033041,0.002788,14.1883,0.002903,13.769226,0.002847,0.419074,,,1.165,2535.287,1351.851,1911.388,1.0,1.935551719093588,0.0011457267273843,0.0,0.0,0.0,0.0,0.37916406829310684,1.935551719093588,0.0011457267273843,0.17716532869229318
-0.0018,0.2,0.1095,26,166.0642095087,0.02,-61.37046199066,0.0198,5337935443150770816,0.4848,0.0235,-6.408,0.027,3.097,0.025,1.002,15.330014,0.002777,15.699084,0.003575,14.771744,0.003081,0.927341,,,1.22,3118.098,485.822,830.371,1.0,1.3282590694193177,0.031768237596949,1.080159211234169,0.0600817270778107,0.8132142562417346,0.0492377815434206,0.43518054389787597,2.4084182806534864,0.06796348172856313,0.20333916250882195
-0.0588,0.1355,0.0427,26,166.07288556135,0.0209,-61.3762520106,0.0203,5337184820296879744,0.5016,0.024,-6.356,0.029,3.195,0.028,0.913,15.327033,0.002776,15.683819,0.003688,14.777014,0.003144,0.906805,,,1.221,3233.471,450.258,748.996,0.99,1.363772421482766,0.0200778591102138,1.0007636876767894,0.0550471441523364,0.7338201535038418,0.0417846699525014,0.5265134542925021,2.3645361091595554,0.05859444091189623,0.24601468596580522
-0.0198,0.2789,-0.012,27,166.00980554352,0.036,-61.38339418114,0.0321,5337929601994838912,0.4447,0.0402,-6.588,0.045,3.099,0.041,0.954,16.256519,0.002816,16.647778,0.00468,15.693717,0.004111,0.954061,,,1.213,1863.346,289.013,359.552,0.97,1.1865425168154065,0.0013511462937605,0.0,0.0,0.0,0.0,0.5888428993298958,1.1865425168154065,0.0013511462937605,0.27513827003053193
0.056,0.1424,0.0547,27,166.0098891465,0.0115,-61.36927125336,0.0109,5337929636318198144,0.5006,0.0129,-6.402,0.015,3.177,0.014,0.846,12.122279,0.002761,12.221933,0.002939,11.911174,0.003485,0.31076,,,1.173,5950.42,1175.017,520.145,0.99,2.8459725406521863,0.0621460670589572,1.80660487127897,0.4738344050850318,0.634793500454845,0.1670690066652627,0.5919241086091233,4.652577411931157,0.4778924325548401,0.2765779725244457
-0.0296,0.1252,0.0998,27,166.05302523748,0.0224,-61.3603622148,0.0218,5337935443150777088,0.4778,0.0259,-6.409,0.032,3.064,0.029,0.962,15.486854,0.002778,15.811445,0.003632,14.976965,0.003204,0.83448,,,1.211,3060.838,467.086,689.19,0.99,1.382951824171896,0.0012110512362574,0.0,0.0641032575048247,0.0,0.0463524877616104,0.598319988810346,1.382951824171896,0.06411469619226708,0.2795664630299601
0.0067,0.1008,0.0563,28,166.01149543098,0.0267,-61.36721892879,0.0263,5337929632010256128,0.3767,0.0303,-6.376,0.035,3.08,0.033,1.894,8.753742,0.002795,9.757017,0.003274,7.769032,0.003139,1.987986,-24.87,1.11,1.33,2325.542,634.209,754.806,0.82,3.404702528423203,0.0003148325304187,2.0339536692550912,1.299778014937424,0.5973954118679092,0.3817596449893236,0.6032865124801245,5.438656197678294,1.2997780530668275,0.2818870832363405
-0.4487,-0.2343,0.1985,16,166.01359287869,0.0578,-61.36561965531,0.052,5337929636318621952,0.4505,0.0507,-6.59,0.12,3.271,0.093,0.98,16.226793,0.003262,16.281635,0.076986,15.102958,0.120224,1.178678,,,1.875,621.829,14.112,9.033,0.96,1.1401244555500338,0.0277835446987341,1.033161511091288,0.0421160224291334,0.9061830978731672,0.043037147371159,0.6075367061996864,2.1732859666413216,0.05045477877543239,0.28387299653957576
0.1117,0.1387,0.1047,27,166.05026182637,0.0431,-61.39462683809,0.0451,5337929533275369728,0.4779,0.0505,-6.479,0.054,3.035,0.049,1.055,16.557405,0.002857,16.948315,0.013936,15.903706,0.006047,1.044609,,,1.275,1435.101,79.516,202.373,0.98,1.125799851372579,0.0019789273712907,0.0,0.1048804207810565,0.0,0.0931608053182685,0.6546438683140033,1.125799851372579,0.10489908873175358,0.3058839320623283
0.0484,0.0448,0.0498,28,166.05394371928,0.0128,-61.39562226974,0.012,5337929528931042432,0.4731,0.014,-6.526,0.017,2.935,0.015,0.911,11.941278,0.002759,12.044619,0.002833,11.739292,0.002837,0.305326,,,1.166,7274.165,2222.609,2104.954,0.83,2.9836979687944627,0.0461727076293616,0.2759201891171882,0.7376402007008228,0.0924759114370652,0.2472276237270264,0.704511207199658,3.259618157911651,0.7390838819916022,0.32918456686261055
0.0937,0.2429,0.1778,27,166.02063103379,0.011,-61.39448528665,0.0106,5337929425851827200,0.4941,0.0125,-6.411,0.016,3.323,0.013,0.819,12.017388,0.002759,12.150681,0.002844,11.766419,0.002841,0.384261,,,1.172,7420.504,1979.893,2035.78,0.95,2.9383479776839665,0.0156398921131087,1.610972314782417,0.1694468945823912,0.5482578397852662,0.0577411913495701,0.7254707259047152,4.549320292466383,0.17016714227172552,0.33897795271093206
-0.0666,0.1148,0.1238,27,166.01774962276,0.0205,-61.39469928367,0.0197,5337929498878952832,0.468,0.0227,-6.386,0.027,3.119,0.024,1.11,14.471073,0.002959,,,,,,,,,1006.729,,,1.0,1.3769392618769714,0.9964649810296058,0.4137916908685788,0.6869199123804798,0.3005155727090821,0.5442170787867948,0.7566983069373212,1.7907309527455502,1.2102898101046453,0.3535691155360711
0.041,0.167,0.0382,27,166.08171208251,0.0089,-61.36645166816,0.009,5337184850321348608,0.4374,0.0103,-6.487,0.012,3.266,0.011,0.737,11.550627,0.002763,12.143995,0.002877,10.812665,0.002812,1.33133,-25.33,0.49,1.25,5435.246,1550.714,3135.015,0.97,3.206378051116101,0.009963446240688,0.2904990661507879,0.6786291441835605,0.0906003788448055,0.2116499469904682,0.7617577898866497,3.496877117266889,0.6787022805297642,0.355933171190833
-0.0064,0.0889,0.0961,28,166.02361853271,0.0121,-61.39863912451,0.0116,5337929425851854848,0.4908,0.0136,-6.417,0.016,3.214,0.015,0.97,12.672031,0.002761,12.775165,0.002892,12.470483,0.003058,0.304682,,,1.166,6075.585,1427.226,867.088,1.0,2.6836732161458574,0.003614616129013,0.1276800339314038,0.3266902400725341,0.0475765950799221,0.1217325132472242,0.8364242548209204,2.811353250077261,0.32671023615492994,0.3908212576646434
0.0291,0.1923,-0.0412,26,166.00912655842,0.0115,-61.35811147224,0.0121,5337929632010328448,0.5036,0.0137,-6.458,0.016,3.17,0.016,0.897,12.588853,0.002762,12.677217,0.002849,12.416881,0.002813,0.260336,,,1.162,5828.552,1883.644,3051.731,0.99,2.7238545992748056,0.0009571313173669,0.0,0.0,0.0,0.0,0.8469502078001585,2.7238545992748056,0.0009571313173669,0.39573953467269773
0.0492,0.0846,0.0277,28,166.05776001169,0.0702,-61.40061647771,0.0663,5337178906087345792,0.4169,0.0778,-6.356,0.096,3.103,0.087,0.985,17.682596,0.002965,18.380617,0.013841,16.941647,0.007432,1.438971,,,1.214,991.882,80.088,157.621,0.97,0.8679480381362175,0.0177753800274892,0.6592708830608938,0.0447122848241434,0.7595741381898561,0.0538124013590134,0.8913324155678684,1.5272189211971112,0.04811603214435897,0.4164772286811332
