pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,e_q,r,mass_system,e_mass_system,r/rh
-0.0873,0.0346,0.0414,17,104.86114489918,0.0462,-13.24861594724,0.0562,2949493615723175680,0.6325,0.063,-2.873,0.059,0.31,0.062,0.923,16.696115,0.002895,17.287088,0.007368,15.971412,0.004574,1.315677,,,1.241,1223.062,159.224,299.532,0.99,1.0384635114002114,0.0013279170600169,0.0,0.0162608372586325,0.0,0.0156585542776627,0.33655942623233315,1.0384635114002114,0.01631496834413156,0.11002184177150744
-0.0686,0.0542,-0.0453,18,104.87044511362,0.0154,-13.26524645387,0.0162,2949493169046583040,0.7183,0.0186,-2.999,0.021,0.283,0.02,0.999,14.215002,0.002777,14.560496,0.003262,13.694285,0.002892,0.866211,,,1.208,3133.971,642.279,1424.005,1.0,1.7153277916596954,0.0071778389172244,0.7543410648456087,0.2332312205349642,0.4397649641738345,0.1359813449179975,0.44833801214747476,2.469668856505304,0.2333416456695005,0.1465624492674002
-0.0747,0.1028,0.008,18,104.88964635417,0.0608,-13.26198580125,0.0649,2949493340845261440,0.4941,0.0739,-2.934,0.08,0.227,0.08,1.043,17.140514,0.002942,17.948999,0.018405,16.239025,0.009331,1.709974,,,1.31,1052.551,59.681,121.93,0.93,0.8583112309334143,0.0173200078422888,0.7964355935068574,0.0240480805250215,0.9279100223828284,0.0336987838716526,0.5156667356858406,1.6547468244402719,0.02963600594875875,0.1685723220876077
-0.1124,-0.0005,-0.0347,18,104.86297678491,0.0347,-13.2314428471,0.0385,2949494401699045504,0.5957,0.0437,-2.965,0.045,0.195,0.046,1.009,16.149492,0.002842,16.770872,0.005848,15.4006,0.003992,1.370272,,,1.248,1561.463,211.235,380.285,0.99,1.092075030393164,0.0198052994640657,0.8448432729214166,0.0470508223966181,0.7736128465617055,0.0453106660968172,0.5210065229906331,1.9369183033145805,0.051049287703741966,0.1703179075270594
-0.0425,0.022,0.0824,18,104.89419758887,0.0207,-13.25576605477,0.0215,2949493375204990592,0.6765,0.0242,-2.839,0.027,0.549,0.027,0.989,14.987761,0.002788,15.47536,0.003712,14.329024,0.003148,1.146336,,,1.235,2568.76,443.534,744.976,0.97,1.379116462917333,0.0165792453757102,1.0429882256734524,0.041639344444173,0.7562727686298175,0.031531907985096,0.5267851564096205,2.4221046885907853,0.04481859416546317,0.1722069524983938
-0.0833,0.0209,-0.0599,18,104.85244264147,0.0169,-13.2329066793,0.0184,2949494371637411712,0.6678,0.021,-2.814,0.022,0.224,0.023,1.081,14.518047,0.002772,14.950047,0.003105,13.908092,0.002922,1.041955,,,1.225,3524.978,797.254,1253.055,0.99,1.5132185357687955,0.0138551074138472,1.1702290461021194,0.0311578906315579,0.7733377687629109,0.0217739368665939,0.6802928340014334,2.683447581870915,0.03409953298884557,0.22238887015788936
-0.0723,0.1592,-0.0185,17,104.85844455426,0.0395,-13.27061316332,0.0404,2949493169046593792,0.6031,0.0455,-2.857,0.054,0.325,0.052,0.958,16.219076,0.002849,16.740576,0.007519,15.537949,0.004206,1.202627,,,1.237,1500.948,155.491,345.007,0.99,1.1395215770836478,0.0013088705508697,0.0,0.0,0.0,0.0,0.7018321178864956,1.1395215770836478,0.0013088705508697,0.22943009824055782
-0.3574,0.1096,-0.1323,16,104.84437317889,0.0271,-13.25877804363,0.0317,2949493233467820928,0.7005,0.0343,-2.843,0.038,0.16,0.047,0.986,15.574378,0.002817,16.136286,0.005227,14.849917,0.003237,1.286368,,,1.253,1849.462,245.656,661.944,1.0,1.1695434380061618,0.0280068237123039,1.0466828965542196,0.0430996073029696,0.8949499971874539,0.0426302721041811,0.8025079448084655,2.2162263345603814,0.051399983697684754,0.2623411951717081
-0.4443,-0.1342,0.1362,16,104.84213563305,0.0357,-13.24685036007,0.0391,2949493993675699072,0.7339,0.0428,-2.776,0.055,0.206,0.064,1.707,15.0349,0.002849,15.20209,0.004794,14.136591,0.003344,1.065499,,,1.585,1502.009,278.479,588.865,0.99,1.468681941464573,0.0113635736806568,0.8831507414647676,0.066008288731403,0.6013219857419146,0.0451840718334733,0.8125579869919238,2.3518326829293406,0.06697928775408098,0.2656265708430528
-0.1182,0.0555,0.0208,18,104.87742390027,0.0709,-13.27983036526,0.0752,2949492962888160384,0.6018,0.0842,-2.734,0.092,-0.026,0.091,1.254,16.980963,0.002989,17.615467,0.010929,16.203104,0.005894,1.412363,,,1.266,936.946,102.745,209.146,0.81,0.9836328778531156,0.0014530242439469,0.0,0.1118646400782079,0.0,0.1137260075348076,0.8138857938479477,0.9836328778531156,0.11187407643989958,0.2660606331346724
